tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Latitude,Longitude,Year,Country
25.00828729281768,23.20112359550562,27.289488636363636,3.86875,37.35294117647059,138.9608540925267,14.142613636363636,33.18273972602739,1014.2168493150684,273.26229508196724,-10.4217,105.6791,2010,Christmas Island
27.22054794520548,25.0975,29.303072625698324,3.86875,37.35294117647059,119.23631123919309,20.16949152542373,33.18273972602739,1014.2168493150684,273.26229508196724,-12.1568,96.8225,2010,Cocos (Keeling) Islands
13.849315068493151,9.169806094182826,20.35879120879121,4.666666666666667,37.35294117647059,107.4888888888889,9.00782122905028,33.18273972602739,1014.2168493150684,273.26229508196724,4.6097,-74.0817,2010,Colombia
26.67193675889328,23.13320158102767,30.698418972332018,3.86875,37.35294117647059,124.67164179104478,14.222489959839356,33.18273972602739,1014.2168493150684,273.26229508196724,-11.7022,43.2551,2010,Comoros
25.1413698630137,22.173789173789174,28.29604519774011,4.046215139442231,37.35294117647059,108.78571428571428,13.431707317073172,33.18273972602739,1014.2168493150684,273.26229508196724,-21.2075,-159.7755,2010,Cook Islands
24.62651933701657,20.608011049723753,29.08011049723757,4.32680412371134,37.35294117647059,105.72072072072072,12.678779069767442,33.18273972602739,1014.2168493150684,273.26229508196724,23.133,-82.383,2010,Cuba
28.261271676300577,26.09595375722543,31.153757225433527,3.86875,37.35294117647059,102.54798761609906,17.85217391304348,33.18273972602739,1014.2168493150684,273.26229508196724,12.1084,-68.9335,2010,Curaçao
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,35.1753,33.3642,2010,Cyprus
26.04281767955801,21.999430199430197,31.58022922636103,8.412592592592594,37.35294117647059,254.74125874125875,7.6040816326530605,33.18273972602739,1014.2168493150684,273.26229508196724,-4.3276,15.3136,2010,DR Congo
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,11.589,43.145,2010,Djibouti
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,15.3017,-61.3881,2010,Dominica
14.277259475218658,9.974927113702623,19.65276967930029,3.86875,37.35294117647059,122.6952380952381,7.17787610619469,33.18273972602739,1014.2168493150684,273.26229508196724,-0.2298,-78.525,2010,Ecuador
24.172701949860723,19.198885793871867,29.667130919220057,3.86875,37.35294117647059,162.91071428571428,13.750279329608937,33.18273972602739,1014.2168493150684,273.26229508196724,30.0626,31.2497,2010,Egypt
26.535180055401664,23.71376146788991,30.373214285714287,7.050000000000001,37.35294117647059,250.3571428571429,8.435,33.18273972602739,1014.2168493150684,273.26229508196724,3.7558,8.7817,2010,Equatorial Guinea
16.684892086330933,7.944444444444445,22.979999999999997,4.85,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,15.3381,38.9318,2010,Eritrea
22.084254143646408,15.087551867219917,27.4390625,7.097600000000001,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-26.3167,31.1333,2010,Eswatini
16.56887159533074,10.7515625,22.098773006134973,8.107766990291262,37.35294117647059,219.775,10.560377358490564,33.18273972602739,1014.2168493150684,273.26229508196724,9.025,38.7469,2010,Ethiopia
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-51.6938,-57.857,2010,Falkland Islands
25.34027397260274,22.14588235294118,28.998270893371764,8.810410958904107,37.35294117647059,106.63636363636364,8.217049180327868,33.18273972602739,1014.2168493150684,273.26229508196724,-18.1416,178.4415,2010,Fiji
26.9813698630137,23.646685082872924,30.666208791208796,4.081163434903048,37.35294117647059,88.65591397849462,10.352354570637118,33.18273972602739,1014.2168493150684,273.26229508196724,-17.5373,-149.5665,2010,French Polynesia
28.13100558659218,24.955017301038065,31.661168384879723,6.324999999999999,37.35294117647059,234.4765625,14.7198347107438,33.18273972602739,1014.2168493150684,273.26229508196724,5.556,-0.1969,2010,Ghana
27.90675675675676,25.776013513513515,30.30777027027027,3.86875,37.35294117647059,109.43312101910828,15.948263888888889,33.18273972602739,1014.2168493150684,273.26229508196724,12.11666666,-61.66666666,2010,Grenada
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,15.9971,-61.7321,2010,Guadeloupe
19.137014925373133,15.490746268656716,24.74567164179104,3.86875,37.35294117647059,58.88648648648649,16.399099099099097,33.18273972602739,1014.2168493150684,273.26229508196724,14.6407,-90.5133,2010,Guatemala
28.173595505617985,22.045454545454547,33.23628691983122,0.0,37.35294117647059,246.0,15.733333333333334,33.18273972602739,1014.2168493150684,273.26229508196724,11.8636,-15.5977,2010,Guinea-Bissau
29.1,24.495833333333337,31.560869565217395,7.294117647058823,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,6.8045,-58.1553,2010,Guyana
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,18.5435,-72.3388,2010,Haiti
21.571349862258955,16.440840840840842,28.444744744744742,3.5408934707903774,37.35294117647059,59.31944444444444,9.46537216828479,33.18273972602739,1014.2168493150684,273.26229508196724,14.0818,-87.2068,2010,Honduras
24.11178082191781,21.81150684931507,26.781917808219177,3.86875,37.35294117647059,116.2246153846154,17.462191780821918,33.18273972602739,1014.2168493150684,273.26229508196724,22.2783,114.1747,2010,Hong Kong
6.037534246575342,3.573698630136986,9.176164383561645,1.6227397260273972,37.35294117647059,145.52252252252254,15.46243093922652,33.18273972602739,1014.2168493150684,273.26229508196724,64.1355,-21.8954,2010,Iceland
19.427397260273978,14.556164383561644,24.73369863013699,1.2881844380403458,37.35294117647059,229.256,10.480716253443529,33.18273972602739,1014.2168493150684,273.26229508196724,35.6944,51.4215,2010,Iran
9.351232876712327,6.9550684931506845,11.6,3.86875,37.35294117647059,184.34794520547945,20.044109589041096,33.18273972602739,1013.519944598338,273.26229508196724,54.15,-4.4833,2010,Isle of Man
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,31.769,35.2163,2010,Israel
26.673150684931503,23.91699716713881,31.10339943342776,4.731481481481482,37.35294117647059,189.20220588235293,13.541369047619046,33.18273972602739,1014.2168493150684,273.26229508196724,17.997,-76.7936,2010,Jamaica
16.955342465753425,13.743013698630136,20.613698630136987,4.508563535911602,37.35294117647059,178.86027397260273,10.498082191780822,33.18273972602739,1014.0736986301372,273.26229508196724,35.6895,139.6917,2010,Japan
20.12177650429799,15.060171919770774,25.81833810888252,3.86875,37.35294117647059,252.22222222222223,8.731232091690543,33.18273972602739,1014.2168493150684,273.26229508196724,31.9552,35.945,2010,Jordan
18.952328767123287,14.082926829268292,24.70430769230769,7.0202614379084975,37.35294117647059,65.85820895522389,12.974031007751938,33.18273972602739,1014.2168493150684,273.26229508196724,-1.2833,36.8167,2010,Kenya
28.14484848484848,25.512290502793295,31.09872881355933,4.877042801556421,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,1.3278,172.977,2010,Kiribati
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,42.6727,21.1669,2010,Kosovo
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,42.87,74.59,2010,Kyrgyzstan
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,56.946,24.1059,2010,Latvia
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,33.8933,35.5016,2010,Lebanon
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-29.3167,27.4833,2010,Lesotho
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,6.3005,-10.7969,2010,Liberia
21.83917808219178,16.225153374233127,28.762427745664745,2.6868852459016392,37.35294117647059,179.54609929078015,12.620070422535212,33.18273972602739,1014.2168493150684,273.26229508196724,32.8874,13.1873,2010,Libya
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,47.1415,9.5215,2010,Liechtenstein
22.914520547945205,20.13917808219178,25.795616438356163,5.706648199445983,37.35294117647059,111.30379746835445,15.24931506849315,33.18273972602739,1014.2168493150684,273.26229508196724,22.2006,113.5461,2010,Macau
19.25150684931507,14.321703296703298,25.930027548209363,6.10108695652174,37.35294117647059,121.25,10.287878787878787,33.18273972602739,1014.2168493150684,273.26229508196724,-18.9137,47.5361,2010,Madagascar
22.34291187739463,13.519125683060109,25.600819672131145,6.406818181818181,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-13.9669,33.7873,2010,Malawi
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,3.1412,101.6865,2010,Malaysia
28.954696132596688,27.414814814814815,30.82154882154882,3.86875,37.35294117647059,217.8,16.69023569023569,33.18273972602739,1014.2168493150684,273.26229508196724,4.1752,73.5092,2010,Maldives
28.066301369863012,21.51241610738255,35.13268608414239,8.503896103896105,37.35294117647059,111.91304347826087,9.338116591928252,33.18273972602739,1014.2168493150684,273.26229508196724,12.65,-8.0,2010,Mali
19.003835616438355,16.064,23.032958801498133,1.4302197802197802,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,35.8997,14.5148,2010,Malta
27.231506849315068,24.076521739130435,30.951884057971014,3.86875,37.35294117647059,68.82954545454545,13.027826086956525,33.18273972602739,1014.2168493150684,273.26229508196724,14.6036,-61.0742,2010,Martinique
26.081369863013705,21.600615384615384,33.50319767441861,8.133333333333335,37.35294117647059,157.19354838709677,15.335873015873016,33.18273972602739,1014.2168493150684,273.26229508196724,18.0858,-15.9785,2010,Mauritania
27.66712707182321,24.1794776119403,30.302702702702703,2.9159663865546217,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-12.7823,45.2288,2010,Mayotte
18.674285714285716,11.108823529411763,25.697058823529417,2.4530303030303027,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,19.4285,-99.1277,2010,Mexico
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,16.75,-62.2,2010,Montserrat
18.27182320441989,13.12443181818182,23.38033707865169,6.431111111111111,37.35294117647059,192.2479338842975,11.986510263929617,33.18273972602739,1014.2168493150684,273.26229508196724,34.0132,-6.8326,2010,Morocco
23.954407294832823,19.170542635658915,29.39076923076923,8.965909090909092,37.35294117647059,165.88,11.878095238095236,33.18273972602739,1014.2168493150684,273.26229508196724,-25.9655,32.5832,2010,Mozambique
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,19.745,96.1297,2010,Myanmar
20.85323943661972,13.354642857142858,28.95723076923077,4.758904109589041,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-22.5667,17.1,2010,Namibia
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-0.5508,166.9252,2010,Nauru
20.883526011560697,18.536065573770493,26.431746031746034,4.153246753246754,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,27.7017,85.3206,2010,Nepal
9.224657534246576,5.810684931506849,12.42027397260274,3.86875,37.35294117647059,182.03361344537817,16.275890410958905,33.18273972602739,1013.6722527472526,273.26229508196724,52.374,4.8897,2010,Netherlands
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-22.2741,166.4488,2010,New Caledonia
27.424653739612182,23.241157556270096,32.450160771704184,3.86875,37.35294117647059,118.98969072164948,10.34469453376206,33.18273972602739,1014.2168493150684,273.26229508196724,12.1328,-86.2504,2010,Nicaragua
30.415342465753422,23.92590529247911,37.32837078651685,5.677027027027027,37.35294117647059,162.7403314917127,11.35297619047619,33.18273972602739,1014.2168493150684,273.26229508196724,13.5137,2.1098,2010,Niger
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,9.0579,7.4951,2010,Nigeria
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-19.0545,-169.9177,2010,Niue
19.11890410958904,17.15558659217877,21.377374301675975,1.2666666666666666,37.35294117647059,152.98170731707316,19.212290502793294,33.18273972602739,1014.2168493150684,273.26229508196724,-29.03333333,167.95,2010,Norfolk Island
12.86039886039886,7.245014245014245,18.905413105413107,3.86875,37.35294117647059,156.06451612903226,5.881609195402299,33.18273972602739,1014.2168493150684,273.26229508196724,41.9965,21.4314,2010,North Macedonia
22.7013698630137,16.47027027027027,30.171388101983,2.858357771260997,37.35294117647059,120.6969696969697,14.492883895131088,33.18273972602739,1014.2168493150684,273.26229508196724,33.7215,73.0433,2010,Pakistan
22.478630136986304,17.602739726027398,28.22767123287671,0.9801652892561982,37.35294117647059,208.89772727272728,10.458356164383565,33.18273972602739,1014.2168493150684,273.26229508196724,31.8996,35.2042,2010,Palestine
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,9.334,-79.8917,2010,Panama
27.445833333333336,24.22083333333333,31.554166666666664,3.86875,37.35294117647059,165.98769507176132,6.612500000000001,33.18273972602739,1014.2168493150684,273.26229508196724,-9.4772,147.1509,2010,Papua New Guinea
22.766301369863015,17.536639118457302,29.98994413407821,9.12074074074074,37.35294117647059,111.64795918367346,13.55240793201133,33.18273972602739,1014.2168493150684,273.26229508196724,-25.2865,-57.647,2010,Paraguay
19.257808219178084,17.52164383561644,22.36986301369863,0.0357142857142857,37.35294117647059,182.65964912280705,11.46418732782369,33.18273972602739,1014.2168493150684,273.26229508196724,-12.0432,-77.0282,2010,Peru
28.989863013698628,25.522739726027396,32.26849315068493,9.08840579710145,37.35294117647059,125.34285714285714,9.146428571428572,33.18273972602739,1014.2168493150684,273.26229508196724,14.6042,120.9822,2010,Philippines
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-25.06666666,-130.1,2010,Pitcairn Islands
17.31068493150685,13.865479452054796,21.31698630136986,4.391232876712329,37.35294117647059,224.89508196721312,15.621487603305786,33.18273972602739,1014.2168493150684,273.26229508196724,38.7167,-9.1333,2010,Portugal
26.04281767955801,21.999430199430197,31.58022922636103,8.412592592592594,37.35294117647059,254.74125874125875,7.6040816326530605,33.18273972602739,1014.2168493150684,273.26229508196724,-4.2661,15.2832,2010,Republic of the Congo
21.798356164383563,16.726728110599076,27.91004366812227,7.339240506329113,37.35294117647059,165.98769507176132,6.777707006369426,33.18273972602739,1014.2168493150684,273.26229508196724,-1.95,30.0588,2010,Rwanda
27.55688622754491,25.702994011976045,29.62844311377246,3.86875,37.35294117647059,103.45247148288972,15.521341463414634,33.18273972602739,1014.2168493150684,273.26229508196724,17.8962,-62.8498,2010,Saint Barthélemy
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-15.95,-5.72,2010,"Saint Helena, Ascension and Tristan da Cunha"
27.39115646258503,25.110204081632652,29.806122448979593,3.86875,37.35294117647059,69.56989247311827,16.71194029850746,33.18273972602739,1014.2168493150684,273.26229508196724,17.2955,-62.725,2010,Saint Kitts and Nevis
27.55688622754491,25.702994011976045,29.62844311377246,3.86875,37.35294117647059,103.45247148288972,15.521341463414634,33.18273972602739,1014.2168493150684,273.26229508196724,18.0682,-63.083,2010,Saint Martin
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-21.3393,55.4781,2010,Saint Pierre and Miquelon
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,13.1553,-61.2274,2010,Saint Vincent and the Grenadines
26.952205882352946,23.80441176470589,30.895588235294113,3.86875,37.35294117647059,63.0,10.14,33.18273972602739,1014.2168493150684,273.26229508196724,-13.8333,-171.7667,2010,Samoa
27.66986301369863,25.142049469964665,30.498905109489055,6.059523809523809,37.35294117647059,219.67708333333337,12.030188679245285,33.18273972602739,1014.2168493150684,273.26229508196724,-4.6667,55.5167,2010,Seychelles
27.932268370607023,25.5,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,8.4871,-13.2356,2010,Sierra Leone
28.15452054794521,24.803561643835614,31.9,5.650692520775622,37.35294117647059,60.24528301886792,7.57445054945055,33.18273972602739,1014.2168493150684,273.26229508196724,1.2897,103.8501,2010,Singapore
27.55688622754491,25.702994011976045,29.62844311377246,3.86875,37.35294117647059,103.45247148288972,15.521341463414634,33.18273972602739,1014.2168493150684,273.26229508196724,18.026,-63.0458,2010,Sint Maarten
9.991506849315067,6.084657534246576,14.013150684931508,3.86875,37.35294117647059,217.43343653250773,13.174520547945209,33.18273972602739,1014.428011204482,273.26229508196724,48.1482,17.1067,2010,Slovakia
27.685399449035817,23.7,31.916997167138813,8.31186440677966,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-9.4333,159.95,2010,Solomon Islands
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,2.0371,45.3438,2010,Somalia
18.551790633608817,12.392757660167131,26.8068870523416,4.9671232876712335,37.35294117647059,153.55844155844156,9.914067278287462,33.18273972602739,1014.2168493150684,273.26229508196724,-25.7449,28.1878,2010,South Africa
32.20000000000001,23.64444444444445,38.625,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,4.8517,31.5825,2010,South Sudan
15.246575342465754,9.996986301369862,19.50794520547945,1.5268493150684934,37.35294117647059,179.29893238434164,10.949725274725274,33.18273972602739,1014.3571428571428,273.26229508196724,40.4165,-3.7026,2010,Spain
27.647222222222226,25.15643153526971,30.755223880597015,9.235574229691878,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,6.883,79.9071,2010,Sri Lanka
31.755718475073316,24.9675,38.23745454545454,7.25,37.35294117647059,227.0212765957447,14.544329896907218,33.18273972602739,1014.2168493150684,273.26229508196724,15.5518,32.5324,2010,Sudan
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,5.8664,-55.1668,2010,Suriname
26.654545454545453,23.136363636363637,30.0,3.86875,37.35294117647059,200.5,12.195454545454544,33.18273972602739,1014.2168493150684,273.26229508196724,0.3365,6.7273,2010,São Tomé and Príncipe
23.380276816609,17.520089285714285,29.852803738317753,6.468085106382978,37.35294117647059,79.75,11.05918367346939,33.18273972602739,1014.2168493150684,273.26229508196724,-6.1722,35.7395,2010,Tanzania
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,-8.5586,125.5736,2010,Timor-Leste
27.833150684931507,25.13527777777778,32.33489010989011,7.919310344827587,37.35294117647059,214.82978723404256,11.76778711484594,33.18273972602739,1014.2168493150684,273.26229508196724,6.1287,1.2215,2010,Togo
24.397752808988763,21.89063670411985,27.462172284644193,3.86875,37.35294117647059,121.68888888888888,12.342307692307692,33.18273972602739,1014.2168493150684,273.26229508196724,-21.1394,-175.2018,2010,Tonga
27.57452054794521,23.58729281767956,33.45497237569061,5.532658959537573,37.35294117647059,105.2,11.148611111111112,33.18273972602739,1014.2168493150684,273.26229508196724,10.6667,-61.5189,2010,Trinidad and Tobago
19.530958904109585,15.283287671232875,24.711232876712323,1.3414835164835166,37.35294117647059,218.6747967479675,13.801098901098902,33.18273972602739,1014.2168493150684,273.26229508196724,36.819,10.1658,2010,Tunisia
14.589863013698633,7.064010989010989,19.216483516483517,3.86875,37.35294117647059,160.84848484848484,8.601101928374655,33.18273972602739,1013.9507462686566,273.26229508196724,39.9199,32.8543,2010,Turkey
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,37.95,58.3833,2010,Turkmenistan
22.72767123287671,18.536065573770493,27.556164383561644,3.86875,37.35294117647059,165.98769507176132,12.021757016890215,33.18273972602739,1014.2168493150684,273.26229508196724,21.4612,-71.1419,2010,Turks and Caicos Islands
